id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,totalSpent,userId
600aff160a720f053500000c,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611333398000,1611333398000,1611333421000,1611333433000,1611333421000,500,1611273600000,0,0,600afb2a7d983a124e9aded0
600afbd90a720f053500000b,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611332569000,1611332569000,1611333046000,1611333120000,1611333046000,1447,1610668800000,122,769.4,600afb2a7d983a124e9aded0
600b420b0a7214ada200000d,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611350539000,1611350539000,1611351137000,1611351324000,1611351137000,1729.5,1611273600000,133,661.41,600b41d050b3311194385655
600af82f0a720f053500000a,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611331631000,1611331631000,1611331860000,1611331934000,1611331860000,1476.2,1611273600000,124,612.1,600af8097d983a124e9adeb3
600b39f60a720f053500000e,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611348470000,1611348470000,1611349100000,1611349233000,1611349100000,1708,1611273600000,133,716.5,600b39ce50b331119438562a
600b139e0a7214ada200000a,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611338653000,1611338653000,1611339287000,1611339373000,1611339287000,1077.5,1611273600000,159,935.14,600b00687d983a124e9adef9
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611275815000,1611275815000,1611276492000,1611276595000,1611276492000,1135.1,1611187200000,196,944.15,600a1ddf50b33111943851a2
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611376302000,1611376302000,1611376768000,1611376907000,1611376768000,1044.3,1611273600000,136,1107.82,600ba68e7d983a124e9ae1d3
600b89630a720f0535000011,,,1611368803727,1611368803727,,1611368803727,,,,,,600b477e7d983a124e9ae061
600f41f60a7214ada2000037,5,All-receipts receipt bonus,1611612662000,1611612662000,1611612663000,1611612663000,1611612663000,5,1610489462000,1,1,54943462e4b07e684157a532
600ed4820a720f0535000015,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611584642000,1611584642000,1611584642000,1611584642000,1611584642000,750,1611498242000,1,1,600ed4815edb7811cde6b50b
600ed47e0a7214ada2000014,5,All-receipts receipt bonus,1611584638000,1611584638000,1611584639000,1611584639000,1611584639000,5,1610461438000,1,1,54943462e4b07e684157a532
600ed49e0a7214ada200001b,45,COMPLETE_PARTNER_RECEIPT,1611584670000,1611584670000,1611584671000,1611584671000,1611584671000,50,1611498270000,1,1,600ed42e43298911ce45d1fa
600f48940a720f0535000043,5,All-receipts receipt bonus,1611614356000,1611614356000,1611614357000,1611614357000,1611614357000,5,1610491156000,1,1,54943462e4b07e684157a532
600ed46b0a7214ada2000013,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611584619000,1611584619000,1611584620000,1611584620000,1611584620000,173.6,1611498219000,4,4.66,600ed42e43298911ce45d1fa
600eda0c0a7214ada200001e,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611586060000,1611586060000,1611586264000,1611586306000,1611586264000,640.7,1611532800000,137,847.28,600ed95043298911ce45e82c
600f41d90a720f0535000032,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611612633000,1611612633000,1611612634000,1611612634000,1611612634000,750,1611526232000,1,10,600f41b2bd196811e68ea219
600f01340a7214ada2000029,5,All-receipts receipt bonus,1611596084000,1611596084000,1611596084000,1611596084000,1611596084000,5,1610604000000,5,49.95,600f008f4329897eac237bd8
600f42070a7214ada200003c,5,All-receipts receipt bonus,1611612679000,1611612679000,1611612679000,1611612679000,1611612679000,5,1610323200000,5,49.95,600f41b2bd196811e68ea219
600f48860a720f053500003f,5,All-receipts receipt bonus,1611614342000,1611614342000,1611614343000,1611614343000,1611614343000,5,1611122400000,5,25,600f47f06fd0dc1768a34a12
600f489d0a7214ada200004a,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611614365000,1611614365000,1611614366000,1611614366000,1611614366000,755,1611527965000,1,1,600f489d6fd0dc1768a35a88
600f014d0a7214ada200002d,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611596109000,1611596109000,1611596110000,1611596110000,1611596110000,755,1611509709000,1,1,600f014d4329897eac238b88
600f24970a720f053500002f,,,1611605143000,1611605143000,,1611606325000,,,1611532800000,599,4368.8,600f20c15edb787dce060911
600f0cc70a720f053500002c,,,1611599047000,1611599047000,,1611599887000,,,1611532800000,303,2084.82,600f00d05edb787dce05fb84
600f48750a7214ada2000041,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611614325000,1611614325000,1611614326000,1611614326000,1611614326000,150,1611527925000,9,89.91,600f47f06fd0dc1768a34a12
600f41e60a720f0535000033,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611612646000,1611612646000,1611612647000,1611612647000,1611612647000,150,1611526246000,1,1,600f41b2bd196811e68ea219
600ed4d90a7214ada200001c,,,1611584729000,1611584729000,1611584729000,1611584729000,1611584729000,250,1610323200000,5,49.95,600ed42e43298911ce45d1fa
600f42050a7214ada200003b,5,All-receipts receipt bonus,1611612677000,1611612677000,1611612677000,1611612677000,1611612677000,5,1611122400000,5,49.95,600f41b2bd196811e68ea219
600ed4520a720f0535000012,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611584594000,1611584594000,1611584596000,1611584596000,1611584596000,523.6,1611498194000,4,4.66,600ed42e43298911ce45d1fa
600f012c0a720f0535000025,,,1611596076000,1611596076000,1611596077000,1611596077000,1611596077000,125,1611122400000,5,25,600f008f4329897eac237bd8
600f48900a720f0535000042,45,COMPLETE_PARTNER_RECEIPT,1611614352000,1611614352000,1611614353000,1611614353000,1611614353000,50,1611527952000,1,1,600f47f06fd0dc1768a34a12
600ed4910a7214ada2000018,5,All-receipts receipt bonus,1611584657000,1611584657000,1611584658000,1611584658000,1611584658000,5,1611122400000,5,25,600ed42e43298911ce45d1fa
600f48880a7214ada2000044,45,COMPLETE_PARTNER_RECEIPT,1611614344000,1611614344000,1611614344000,1611614344000,1611614344000,50,1610231944000,1,1,600f47f06fd0dc1768a34a12
600f01310a7214ada2000027,,,1611596081000,1611596081000,1611596081000,1611596081000,1611596081000,250,1611295200000,5,49.95,600f008f4329897eac237bd8
600f012a0a7214ada2000024,5,All-receipts receipt bonus,1611596074000,1611596074000,1611596074000,1611596074000,1611596074000,5,1611509674000,1,10,600f008f4329897eac237bd8
600f485e0a720f053500003b,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611614302000,1611614302000,1611614302000,1611614302000,1611614302000,750,1610323200000,5,49.95,600f47f06fd0dc1768a34a12
600f41e40a7214ada2000033,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611612644000,1611612644000,1611612645000,1611612645000,1611612645000,305,1610230244000,1,1,600f41b2bd196811e68ea219
600f41fb0a720f0535000036,5,All-receipts receipt bonus,1611612667000,1611612667000,1611612668000,1611612668000,1611612668000,5,1611526267000,1,1,54943462e4b07e684157a532
600edb570a720f053500001d,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611586391000,1611586391000,1611586821000,1611586909000,1611586821000,487.7,1611532800000,161,715.23,600ed95043298911ce45e82c
600fb2160a7214ada2000053,,,1611641366000,1611641366000,1611641366000,1611641366000,1611641366000,125,1611208800000,5,25,600fb1ac73c60b12049027bb
600fb2030a7214ada2000050,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611641347000,1611641347000,1611641347000,1611641347000,1611641347000,323.6,1611554947000,4,4.66,600fb1ac73c60b12049027bb
600fb1e90a720f0535000049,45,COMPLETE_PARTNER_RECEIPT,1611641321000,1611641321000,1611641322000,1611641322000,1611641322000,50,1611554921000,1,1,54943462e4b07e684157a532
600fb2170a720f053500004e,45,COMPLETE_PARTNER_RECEIPT,1611641367000,1611641367000,1611641368000,1611641368000,1611641368000,50,1610258967000,1,1,600fb1ac73c60b12049027bb
600fb21f0a7214ada2000056,5,All-receipts receipt bonus,1611641375000,1611641375000,1611641375000,1611641375000,1611641375000,5,1611554975000,1,1,600fb1ac73c60b12049027bb
60107e3b0a720f0535000051,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611693627000,1611693627000,,1611693629000,,500,1609286400000,2,34.96,5fbc35711d967d1222cbfefc
600f39c30a7214ada2000030,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611610563000,1611610563000,1611630363000,1611630460000,1611630363000,7137.2,1611446400000,670,4721.95,600f35015edb782098e2ac1b
600fb2130a7214ada2000052,5,All-receipts receipt bonus,1611641363000,1611641363000,1611641364000,1611641364000,1611641364000,5,1611554963000,1,10,600fb1ac73c60b12049027bb
600fb1e80a7214ada200004e,5,All-receipts receipt bonus,1611641320000,1611641320000,1611641321000,1611641321000,1611641321000,5,1611554920000,1,1,54943462e4b07e684157a532
600fb2190a7214ada2000054,5,All-receipts receipt bonus,1611641369000,1611641369000,1611641369000,1611641369000,1611641369000,5,1611554969000,1,1,600fb1ac73c60b12049027bb
600fb1e60a720f0535000048,5,All-receipts receipt bonus,1611641318000,1611641318000,1611641318000,1611641318000,1611641318000,1205,1611554918000,1,1,54943462e4b07e684157a532
60108a5b0a7214ada2000057,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611696731000,1611696731000,,1611696732000,,500,1609286400000,2,34.96,5fbc35711d967d1222cbfefc
600fb1e50a7214ada200004d,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611641317000,1611641317000,1611641317000,1611641317000,1611641317000,755,1611554917000,1,1,600fb1e4a4b74c120bd18777
600fb21a0a720f053500004f,5,All-receipts receipt bonus,1611641370000,1611641370000,1611641370000,1611641370000,1611641370000,5,1611381600000,5,49.95,600fb1ac73c60b12049027bb
600fb2150a720f053500004d,,,1611641365000,1611641365000,1611641366000,1611641366000,1611641366000,125,1611381600000,5,25,600fb1ac73c60b12049027bb
600fb1d80a7214ada200004b,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611641304000,1611641304000,1611641307000,1611641307000,1611641307000,750,1611208800000,5,49.95,600fb1ac73c60b12049027bb
600fb2110a720f053500004c,27,COMPLETE_PARTNER_RECEIPT,1611641361000,1611641361000,1611641361000,1611641361000,1611641361000,50.6,1611554961000,4,4.66,600fb1ac73c60b12049027bb
600fb1dc0a720f0535000046,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611641308000,1611641308000,1611641309000,1611641309000,1611641309000,750,1610409600000,5,49.95,600fb1ac73c60b12049027bb
600fb21d0a720f0535000050,5,All-receipts receipt bonus,1611641373000,1611641373000,1611641374000,1611641374000,1611641374000,5,1610690400000,5,49.95,600fb1ac73c60b12049027bb
600fb1ec0a7214ada200004f,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611641324000,1611641324000,1611641324000,1611641324000,1611641324000,755,1611554924000,1,1,600fb1ec73c60b1204902af4
600fb1e00a7214ada200004c,5,All-receipts receipt bonus,1611641312000,1611641312000,1611641313000,1611641313000,1611641313000,5,1610518112000,1,1,54943462e4b07e684157a532
600fb2060a720f053500004b,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611641350000,1611641350000,1611641350000,1611641350000,1611641350000,200,1611554950000,9,89.91,600fb1ac73c60b12049027bb
600fb21c0a7214ada2000055,,,1611641372000,1611641372000,1611641372000,1611641372000,1611641372000,250,1611381600000,5,49.95,600fb1ac73c60b12049027bb
600fb1e20a720f0535000047,5,All-receipts receipt bonus,1611641314000,1611641314000,1611641315000,1611641315000,1611641315000,5,1610518114000,1,1,54943462e4b07e684157a532
600fb1fd0a720f053500004a,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611641341000,1611641341000,1611641342000,1611641342000,1611641342000,250,1610323200000,10,10,600fb1ac73c60b12049027bb
600fb20b0a7214ada2000051,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611641355000,1611641355000,1611641356000,1611641356000,1611641356000,400,1611641355000,1,9.99,600fb1ac73c60b12049027bb
6011f39c0a720f05350000b4,5,All-receipts receipt bonus,1611789212000,1611789212000,1611789218000,1611789218000,1611789212000,5,1611702811000,2,1,6011f31ea4b74c18d3a8c476
6010bdfa0a7214ada200005a,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611709946000,1611709946000,1611710849000,1611710849000,1611709948000,250,1611619200000,5,50,6010bddaa4b74c120bd19dfb
6010be200a7214ada200005e,5,All-receipts receipt bonus,1611709984000,1611709984000,1611709985000,1611709985000,1611709985000,5,1611623584000,1,1,54943462e4b07e684157a532
6011f3490a7214ada200010e,5,All-receipts receipt bonus,1611789129000,1611789129000,1611789131000,1611789135000,1611789131000,10199.8,1611702729000,2,11,6011f31ea4b74c18d3a8c476
60118c0f0a7214ada200007e,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611762703000,1611762703000,1611762704000,1611762708000,1611762704000,850,1611705600000,4,21,60118c0fa4b74c18d3a8c151
60118bea0a720f0535000064,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611762666000,1611762666000,1611762667000,1611762672000,1611762667000,4850,1611676266000,1,3.25,60118beaa4b74c18d3a8c0f8
60118c150a720f053500006d,5,All-receipts receipt bonus,1611762709000,1611762709000,1611762710000,1611762714000,1611762710000,5,1611705600000,4,25,60118c0fa4b74c18d3a8c151
6010be3f0a7214ada2000063,5,All-receipts receipt bonus,1611710015000,1611710015000,1611710016000,1611710016000,1611710016000,5,1611710015000,1,2.23,6010bddaa4b74c120bd19dfb
6010bdf60a7214ada2000059,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611709942000,1611709942000,1611709944000,1611709948000,1611709944000,5850,1611623542000,1,3.25,6010bdf673c60b120490404e
60118c3b0a7214ada2000089,,,1611762747000,1611762747000,,1611762748000,,,1509321600000,3,3,60118bcfa4b74c18d3a8c0d7
6010be5a0a720f053500005a,25,COMPLETE_NONPARTNER_RECEIPT,1611710042000,1611710042000,1611710042000,1611710042000,1611710042000,25,1611623642000,1,1,6010bddaa4b74c120bd19dfb
6011f4380a720f05350000b9,5,All-receipts receipt bonus,1611789368000,1611789368000,,1611789369000,1611789369000,5,1611702968000,1,1,6011f31ea4b74c18d3a8c476
6010be180a7214ada200005d,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611709976000,1611709976000,,1611709977000,1611709976000,750,1611623576000,1,1,6010be18a4b74c120bd19e43
6010bdef0a720f0535000053,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611709935000,1611709935000,1611709937000,1611709942000,1611709937000,760,1611623535000,1,1,6010bddaa4b74c120bd19dfb
6010bdfd0a720f0535000055,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611709949000,1611709949000,1611709952000,1611709952000,1611709951000,400,1611100800000,1,10,6010bddaa4b74c120bd19dfb
6010be0a0a7214ada200005b,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611709962000,1611709962000,1611709963000,1611709963000,1611709963000,250,1611100800000,1,10,6010bddaa4b74c120bd19dfb
5fa8d5790a7214adc30001c4,5,All-receipts receipt bonus,1604900217000,1604900217000,1611710901000,1611710901000,1611710901000,94.6,1604813817000,6,14,5fa8d542b055fd1dfdf09517
60118bd30a720f0535000062,5,All-receipts receipt bonus,1611762643000,1611762643000,1611762656000,1611762660000,1611762649000,1005,1611676243000,2,11,54943462e4b07e684157a532
6011f3390a720f05350000af,5,All-receipts receipt bonus,1611789113000,1611789113000,1611789114000,1611789119000,1611789114000,5,1611705600000,1,29,6011f33173c60b1804ce1102
6010be1c0a720f0535000057,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611709980000,1611709980000,,1611709983000,1611709983000,810,1611623580000,5,13,6010be1c73c60b1204904079
60118c340a720f0535000073,5,All-receipts receipt bonus,1611762740000,1611762740000,1611762741000,1611762741000,1611762741000,5,1611762740000,1,2.23,60118bcfa4b74c18d3a8c0d7
60118be80a7214ada2000075,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611762664000,1611762664000,,1611762665000,,250,1611676264000,1,1,60118bcfa4b74c18d3a8c0d7
6010be460a7214ada2000066,,,1611710022000,1611710022000,,1611710033000,,,1509321600000,3,3,6010bddaa4b74c120bd19dfb
6011f33a0a7214ada200010b,5,All-receipts receipt bonus,1611789114000,1611789114000,1611789115000,1611789120000,1611789115000,5,1611705600000,1,20,6011f33173c60b1804ce1102
60118be20a7214ada2000074,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611762658000,1611762658000,1611762660000,1611762666000,1611762660000,760,1611676258000,1,1,60118bcfa4b74c18d3a8c0d7
6011f3360a7214ada2000109,5,All-receipts receipt bonus,1611789110000,1611789110000,1611789111000,1611789116000,1611789111000,5,1611705600000,5,21,6011f33173c60b1804ce1102
60118c0a0a720f0535000067,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611762698000,1611762698000,1611762698000,1611762704000,1611762698000,1850,1611705600000,6,28,60118c09a4b74c18d3a8c12e
60118bf90a7214ada2000079,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611762681000,1611762681000,1611762682000,1611762682000,1611762682000,150,1611100800000,1,10,60118bcfa4b74c18d3a8c0d7
5fa8d5730a7214adc30001c3,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1604900211000,1604900211000,,1611710000000,1604900212000,750,1604813811000,11,1,5fa8d573770b516dda4f4d21
6010be6a0a720f053500005c,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611710058000,1611710058000,1611710058000,1611710063000,1611710058000,150,1611705600000,4,22,6010be6673c60b12049040ef
6012e64e0a720f05f8000031,,,1611851342000,1611851342000,1611851343000,1611851343000,1611851343000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012e66c0a720f05f800004d,,,1611851372000,1611851372000,1611851373000,1611851373000,1611851373000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012e65b0a720f05f800003d,,,1611851355000,1611851355000,1611851356000,1611851356000,1611851356000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6013410c0a7214ad5000002a,,,1611874572000,1611874572000,1611874572000,1611874572000,1611874572000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
601340ff0a7214ad50000024,,,1611874559000,1611874559000,1611874560000,1611874560000,1611874560000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012ea2d0a720f05f8000068,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611852333000,1611852333000,1611852340000,1611852341000,1611852340000,1049.8,1611792000000,2,29.98,6012e1e6a4b74c3cbc516088
60132b1f0a7214ad5000000c,5,All-receipts receipt bonus,1611868959000,1611868959000,1611868960000,1611868960000,1611868960000,5,1611782559000,1,1,60132acb73c60b3ca7f3ba32
60132ae40a7214ad50000007,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611868900000,1611868900000,1611868901000,1611868901000,1611868900000,250,1611187200000,1,10,60132acb73c60b3ca7f3ba32
60132aef0a720f05f800006d,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611868911000,1611868911000,1611868912000,1611868912000,1611868912000,300,1611187200000,1,10,60132acb73c60b3ca7f3ba32
601341150a7214ad5000002e,,,1611874581000,1611874581000,1611874581000,1611874581000,1611874581000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012e6380a720f05f800001c,,,1611851320000,1611851320000,1611851320000,1611851320000,1611851320000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012e62d0a720f05f8000012,,,1611851309000,1611851309000,1611851310000,1611851310000,1611851310000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
601341040a7214ad50000026,,,1611874564000,1611874564000,1611874564000,1611874564000,1611874564000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012e64f0a720f05f8000032,,,1611851343000,1611851343000,1611851344000,1611851344000,1611851344000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
601340fc0a720f05f8000089,,,1611874556000,1611874556000,1611874556000,1611874556000,1611874556000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
60132b740a7214ad50000012,5,All-receipts receipt bonus,1611869044000,1611869044000,1611869051000,1611869051000,1611869045000,5,1611782643000,2,1,60132acb73c60b3ca7f3ba32
6012e6430a720f05f8000026,,,1611851331000,1611851331000,1611851331000,1611851331000,1611851331000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
60132b860a720f05f8000075,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611869062000,1611869062000,1611869063000,1611869067000,1611869063000,850,1611792000000,1,24,60132b85a4b74c3cbc516295
601341160a720f05f8000095,,,1611874582000,1611874582000,1611874582000,1611874582000,1611874582000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012e6750a720f05f8000055,,,1611851381000,1611851381000,1611851382000,1611851382000,1611851382000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012e6620a720f05f8000043,,,1611851362000,1611851362000,1611851362000,1611851362000,1611851362000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012e6840a720f05f8000063,,,1611851396000,1611851396000,1611851396000,1611851396000,1611851396000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012e6210a720f05f8000007,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611851297000,1611851297000,1611851298000,1611851298000,1611851298000,940,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6012e6710a720f05f8000051,,,1611851377000,1611851377000,1611851377000,1611851377000,1611851377000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
600f2fc80a720f0535000030,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611608008000,1611608008000,1611612263000,1611873422000,1611612263000,4944.7,1611446400000,689,4566.17,600f29a64329897eac239049
60132b890a7214ad50000013,,,1611869065000,1611869065000,,1611869065000,,,,0,0,60132b8873c60b3ca7f3bae8
6012e6850a720f05f8000064,,,1611851397000,1611851397000,1611851398000,1611851398000,1611851398000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
60132b960a720f05f800007a,5,All-receipts receipt bonus,1611869078000,1611869078000,1611869079000,1611869083000,1611869079000,5,1611792000000,4,20,60132b8b73c60b3ca7f3baee
6012e6660a720f05f8000047,,,1611851366000,1611851366000,1611851366000,1611851366000,1611851366000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
6013410f0a720f05f8000092,,,1611874575000,1611874575000,1611874576000,1611874576000,1611874576000,840,1611792000000,4,84,5fa41775898c7a11a6bcef3e
601443720a7214ad50000063,25,COMPLETE_NONPARTNER_RECEIPT,1611940722000,1611940722000,1611940723000,1611940727000,1611940723000,35,1611854321000,1,1,601442ce67804a1228b1dc41
601448f30a720f05f80000d9,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611942131000,1611942131000,1611942131000,1611942131000,1611942131000,375,1611468000000,5,25,6014485b84231211ce793d79
601431db0a720f05f80000a8,5,All-receipts receipt bonus,1611936219000,1611936219000,1611936225000,1611936225000,1611936220000,5,1611849819000,2,1,6014319173c60b3ca7f3bf01
601443600a7214ad50000060,5,All-receipts receipt bonus,1611940704000,1611940704000,,1611940709000,,5,1611878400000,1,10,6014436084231211ce793ced
60145a3d0a7214ad50000082,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611946557000,1611946557000,1611946560000,1611946560000,1611946560000,750,1614538558000,1,1,60145a3c84231211ce796c5d
60144aee0a720f05f80000f1,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611942638000,1611942638000,1611942639000,1611942639000,1611942639000,100,1610560238000,1,1,6014499c67804a1228b1f5b0
601431e40a7214ad50000041,,,1611936228176,1611936228176,1611936228207,1611936228176,,,1611878400000,,2.23,6014319173c60b3ca7f3bf01
60147ba00a7214ad500000d3,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611955104000,1611955104000,1611955113000,1611955113000,1611955113000,1499.5,1611878400000,5,99.95,60147a84c8b50e11d8453f29
601487f80a720f05f800018d,,,1611958264138,1611958264138,,1611958264138,,,,,,5fc961c3b8cfca11a077dd33
601465b00a7214ad5000009f,5,All-receipts receipt bonus,1611949488000,1611949488000,1611949489000,1611949493000,1611949489000,5,1611878400000,1,28,601465a884231211ce796db3
60145a540a720f05f8000116,,,1611946580000,1611946580000,,1611946580000,,,,0,0,60145a5467804a1228b20ded
601472e20a7214ad500000ce,,,1611952866000,1611952866000,1611952867000,1611954454000,1611952867000,840,1611878400000,4,84,60145ff384231211ce796d51
601442dd0a7214ad50000054,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611940573000,1611940573000,1611940573000,1611940574000,1611940573000,250,1611854173000,1,1,601442ce67804a1228b1dc41
601443310a720f05f80000c6,25,COMPLETE_NONPARTNER_RECEIPT,1611940657000,1611940657000,1611940658000,1611940658000,1611940658000,25,1611273600000,1,10,601442ce67804a1228b1dc41
60145a510a7214ad50000086,5,All-receipts receipt bonus,1611946577000,1611946577000,,1611946582000,,5,1611878400000,1,10,60145a5167804a1228b20ddd
60145a960a7214ad50000095,5,All-receipts receipt bonus,1611946645000,1611946645000,1611946651000,1611946651000,1611946646000,5,1611860245000,2,1,60145a3c84231211ce796c5d
601465f40a720f05f8000137,,,1611949556000,1611949556000,1611949557000,1611949557000,1611949557000,100,1611273600000,1,10,6014658e67804a1228b20ef4
60145a830a7214ad5000008f,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611946627000,1611946627000,1611946628000,1611946633000,1611946627000,3250,1611860227000,2,11,60145a3c84231211ce796c5d
601432400a7214ad50000043,25,COMPLETE_NONPARTNER_RECEIPT,1611936320000,1611936320000,1611936322000,1611936326000,1611936322000,35,1611849920000,1,1,6014319173c60b3ca7f3bf01
